id_hopital,nom,ville,latitude,longitude,capacite_totale,lits_occuppees,taux_saturation,niveau_urgence,specialite_principale,temps_moyen_prise_en_charge_min,timestamp
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,81,0.9529,niveau_2,Traumatologie,42,2025-12-17 16:12:50+00:00
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,58,0.9667,niveau_2,Pédiatrie,27,2025-12-17 16:12:50+00:00
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,68,0.9714,niveau_3,Urgences,23,2025-12-17 16:12:50+00:00
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,60,1.0,niveau_3,Neurologie,50,2025-12-17 16:12:50+00:00
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,118,0.9833,niveau_1,Neurologie,60,2025-12-17 16:12:55+00:00
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,89,0.9889,niveau_1,Neurologie,27,2025-12-17 16:12:55+00:00
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,66,0.9429,niveau_2,Neurologie,48,2025-12-17 16:12:55+00:00
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,97,0.97,niveau_1,Traumatologie,38,2025-12-17 16:12:55+00:00
202,Hôpital Militaire,Rabat,33.99,-6.84,85,83,0.9765,niveau_2,Cardiologie,39,2025-12-17 16:12:55+00:00
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,74,0.9867,niveau_1,Traumatologie,37,2025-12-17 16:12:55+00:00
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,94,0.94,niveau_2,Cardiologie,34,2025-12-17 16:12:55+00:00
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,69,0.9857,niveau_2,Neurologie,45,2025-12-17 16:12:55+00:00
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,90,1.0,niveau_3,Traumatologie,24,2025-12-17 16:12:55+00:00
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,58,0.9667,niveau_2,Pédiatrie,24,2025-12-17 16:12:55+00:00
501,CHU Hassan II,Fès,34.02,-4.98,100,99,0.99,niveau_3,Cardiologie,28,2025-12-17 16:12:55+00:00
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,63,0.9692,niveau_2,Traumatologie,55,2025-12-17 16:12:55+00:00
601,CHU Agadir,Agadir,30.42,-9.6,90,90,1.0,niveau_1,Traumatologie,54,2025-12-17 16:12:55+00:00
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,66,0.9429,niveau_1,Urgences,20,2025-12-17 16:12:55+00:00
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,82,0.9647,niveau_2,Traumatologie,42,2025-12-17 16:12:55+00:00
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,58,0.9667,niveau_2,Pédiatrie,27,2025-12-17 16:12:55+00:00
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Urgences,23,2025-12-17 16:12:55+00:00
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,58,0.9667,niveau_3,Neurologie,50,2025-12-17 16:12:55+00:00
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,116,0.9667,niveau_1,Neurologie,60,2025-12-17 16:13:00+00:00
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,88,0.9778,niveau_1,Neurologie,27,2025-12-17 16:13:00+00:00
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,66,0.9429,niveau_2,Neurologie,48,2025-12-17 16:13:00+00:00
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,96,0.96,niveau_1,Traumatologie,38,2025-12-17 16:13:00+00:00
202,Hôpital Militaire,Rabat,33.99,-6.84,85,84,0.9882,niveau_2,Cardiologie,39,2025-12-17 16:13:00+00:00
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,75,1.0,niveau_1,Traumatologie,37,2025-12-17 16:13:00+00:00
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,97,0.97,niveau_2,Cardiologie,34,2025-12-17 16:13:00+00:00
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_2,Neurologie,45,2025-12-17 16:13:00+00:00
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,90,1.0,niveau_3,Traumatologie,24,2025-12-17 16:13:00+00:00
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,59,0.9833,niveau_2,Pédiatrie,24,2025-12-17 16:13:00+00:00
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_3,Cardiologie,28,2025-12-17 16:13:00+00:00
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,61,0.9385,niveau_2,Traumatologie,55,2025-12-17 16:13:00+00:00
601,CHU Agadir,Agadir,30.42,-9.6,90,88,0.9778,niveau_1,Traumatologie,54,2025-12-17 16:13:00+00:00
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,67,0.9571,niveau_1,Urgences,20,2025-12-17 16:13:00+00:00
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,81,0.9529,niveau_2,Traumatologie,42,2025-12-17 16:13:00+00:00
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,57,0.95,niveau_2,Pédiatrie,27,2025-12-17 16:13:00+00:00
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Urgences,23,2025-12-17 16:13:00+00:00
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,56,0.9333,niveau_3,Neurologie,50,2025-12-17 16:13:00+00:00
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,118,0.9833,niveau_1,Neurologie,60,2025-12-17 16:13:05+00:00
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,86,0.9556,niveau_1,Neurologie,27,2025-12-17 16:13:05+00:00
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,67,0.9571,niveau_2,Neurologie,48,2025-12-17 16:13:05+00:00
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,99,0.99,niveau_1,Traumatologie,38,2025-12-17 16:13:05+00:00
202,Hôpital Militaire,Rabat,33.99,-6.84,85,83,0.9765,niveau_2,Cardiologie,39,2025-12-17 16:13:05+00:00
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,75,1.0,niveau_1,Traumatologie,37,2025-12-17 16:13:05+00:00
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,95,0.95,niveau_2,Cardiologie,34,2025-12-17 16:13:05+00:00
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_2,Neurologie,45,2025-12-17 16:13:05+00:00
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,88,0.9778,niveau_3,Traumatologie,24,2025-12-17 16:13:05+00:00
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,58,0.9667,niveau_2,Pédiatrie,24,2025-12-17 16:13:05+00:00
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_3,Cardiologie,28,2025-12-17 16:13:05+00:00
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,59,0.9077,niveau_2,Traumatologie,55,2025-12-17 16:13:05+00:00
601,CHU Agadir,Agadir,30.42,-9.6,90,86,0.9556,niveau_1,Traumatologie,54,2025-12-17 16:13:05+00:00
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,65,0.9286,niveau_1,Urgences,20,2025-12-17 16:13:05+00:00
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,81,0.9529,niveau_2,Traumatologie,42,2025-12-17 16:13:05+00:00
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,56,0.9333,niveau_2,Pédiatrie,27,2025-12-17 16:13:05+00:00
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Urgences,23,2025-12-17 16:13:05+00:00
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,58,0.9667,niveau_3,Neurologie,50,2025-12-17 16:13:05+00:00
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,120,1.0,niveau_1,Neurologie,60,2025-12-17 16:13:10+00:00
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,84,0.9333,niveau_1,Neurologie,27,2025-12-17 16:13:10+00:00
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,70,1.0,niveau_2,Neurologie,48,2025-12-17 16:13:10+00:00
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,97,0.97,niveau_1,Traumatologie,38,2025-12-17 16:13:10+00:00
202,Hôpital Militaire,Rabat,33.99,-6.84,85,84,0.9882,niveau_2,Cardiologie,39,2025-12-17 16:13:10+00:00
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,73,0.9733,niveau_1,Traumatologie,37,2025-12-17 16:13:10+00:00
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,96,0.96,niveau_2,Cardiologie,34,2025-12-17 16:13:10+00:00
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_2,Neurologie,45,2025-12-17 16:13:10+00:00
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,90,1.0,niveau_3,Traumatologie,24,2025-12-17 16:13:10+00:00
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,57,0.95,niveau_2,Pédiatrie,24,2025-12-17 16:13:10+00:00
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_3,Cardiologie,28,2025-12-17 16:13:10+00:00
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,61,0.9385,niveau_2,Traumatologie,55,2025-12-17 16:13:10+00:00
601,CHU Agadir,Agadir,30.42,-9.6,90,89,0.9889,niveau_1,Traumatologie,54,2025-12-17 16:13:10+00:00
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,65,0.9286,niveau_1,Urgences,20,2025-12-17 16:13:10+00:00
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,80,0.9412,niveau_2,Traumatologie,42,2025-12-17 16:13:10+00:00
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,58,0.9667,niveau_2,Pédiatrie,27,2025-12-17 16:13:10+00:00
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Urgences,23,2025-12-17 16:13:10+00:00
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,56,0.9333,niveau_3,Neurologie,50,2025-12-17 16:13:10+00:00
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,118,0.9833,niveau_1,Neurologie,60,2025-12-17 16:13:15+00:00
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,84,0.9333,niveau_1,Neurologie,27,2025-12-17 16:13:15+00:00
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,68,0.9714,niveau_2,Neurologie,48,2025-12-17 16:13:15+00:00
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,98,0.98,niveau_1,Traumatologie,38,2025-12-17 16:13:15+00:00
202,Hôpital Militaire,Rabat,33.99,-6.84,85,83,0.9765,niveau_2,Cardiologie,39,2025-12-17 16:13:15+00:00
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,72,0.96,niveau_1,Traumatologie,37,2025-12-17 16:13:15+00:00
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,97,0.97,niveau_2,Cardiologie,34,2025-12-17 16:13:15+00:00
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_2,Neurologie,45,2025-12-17 16:13:15+00:00
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,89,0.9889,niveau_3,Traumatologie,24,2025-12-17 16:13:15+00:00
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,59,0.9833,niveau_2,Pédiatrie,24,2025-12-17 16:13:15+00:00
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_3,Cardiologie,28,2025-12-17 16:13:15+00:00
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,64,0.9846,niveau_2,Traumatologie,55,2025-12-17 16:13:15+00:00
601,CHU Agadir,Agadir,30.42,-9.6,90,90,1.0,niveau_1,Traumatologie,54,2025-12-17 16:13:15+00:00
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,68,0.9714,niveau_1,Urgences,20,2025-12-17 16:13:15+00:00
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,78,0.9176,niveau_2,Traumatologie,42,2025-12-17 16:13:15+00:00
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,60,1.0,niveau_2,Pédiatrie,27,2025-12-17 16:13:15+00:00
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Urgences,23,2025-12-17 16:13:15+00:00
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,54,0.9,niveau_3,Neurologie,50,2025-12-17 16:13:15+00:00
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,117,0.975,niveau_1,Neurologie,60,2025-12-17 16:13:20+00:00
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,87,0.9667,niveau_1,Neurologie,27,2025-12-17 16:13:21+00:00
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,68,0.9714,niveau_2,Neurologie,48,2025-12-17 16:13:21+00:00
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,98,0.98,niveau_1,Traumatologie,38,2025-12-17 16:13:21+00:00
202,Hôpital Militaire,Rabat,33.99,-6.84,85,84,0.9882,niveau_2,Cardiologie,39,2025-12-17 16:13:21+00:00
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,70,0.9333,niveau_1,Traumatologie,37,2025-12-17 16:13:21+00:00
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,98,0.98,niveau_2,Cardiologie,34,2025-12-17 16:13:21+00:00
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_2,Neurologie,45,2025-12-17 16:13:21+00:00
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,88,0.9778,niveau_3,Traumatologie,24,2025-12-17 16:13:21+00:00
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_2,Pédiatrie,24,2025-12-17 16:13:21+00:00
501,CHU Hassan II,Fès,34.02,-4.98,100,98,0.98,niveau_3,Cardiologie,28,2025-12-17 16:13:21+00:00
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,64,0.9846,niveau_2,Traumatologie,55,2025-12-17 16:13:21+00:00
601,CHU Agadir,Agadir,30.42,-9.6,90,90,1.0,niveau_1,Traumatologie,54,2025-12-17 16:13:21+00:00
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,66,0.9429,niveau_1,Urgences,20,2025-12-17 16:13:21+00:00
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,79,0.9294,niveau_2,Traumatologie,42,2025-12-17 16:13:21+00:00
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,60,1.0,niveau_2,Pédiatrie,27,2025-12-17 16:13:21+00:00
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Urgences,23,2025-12-17 16:13:21+00:00
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,54,0.9,niveau_3,Neurologie,50,2025-12-17 16:13:21+00:00
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,119,0.9917,niveau_1,Neurologie,60,2025-12-17 16:13:26+00:00
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,90,1.0,niveau_1,Neurologie,27,2025-12-17 16:13:26+00:00
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,69,0.9857,niveau_2,Neurologie,48,2025-12-17 16:13:26+00:00
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,100,1.0,niveau_1,Traumatologie,38,2025-12-17 16:13:26+00:00
202,Hôpital Militaire,Rabat,33.99,-6.84,85,85,1.0,niveau_2,Cardiologie,39,2025-12-17 16:13:26+00:00
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,68,0.9067,niveau_1,Traumatologie,37,2025-12-17 16:13:26+00:00
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,98,0.98,niveau_2,Cardiologie,34,2025-12-17 16:13:26+00:00
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_2,Neurologie,45,2025-12-17 16:13:26+00:00
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,86,0.9556,niveau_3,Traumatologie,24,2025-12-17 16:13:26+00:00
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,59,0.9833,niveau_2,Pédiatrie,24,2025-12-17 16:13:26+00:00
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_3,Cardiologie,28,2025-12-17 16:13:26+00:00
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,64,0.9846,niveau_2,Traumatologie,55,2025-12-17 16:13:26+00:00
601,CHU Agadir,Agadir,30.42,-9.6,90,90,1.0,niveau_1,Traumatologie,54,2025-12-17 16:13:26+00:00
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,69,0.9857,niveau_1,Urgences,20,2025-12-17 16:13:26+00:00
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,80,0.9412,niveau_2,Traumatologie,42,2025-12-17 16:13:26+00:00
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,60,1.0,niveau_2,Pédiatrie,27,2025-12-17 16:13:26+00:00
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Urgences,23,2025-12-17 16:13:26+00:00
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,56,0.9333,niveau_3,Neurologie,50,2025-12-17 16:13:26+00:00
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,120,1.0,niveau_1,Neurologie,60,2025-12-17 16:13:31+00:00
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,90,1.0,niveau_1,Neurologie,27,2025-12-17 16:13:31+00:00
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,70,1.0,niveau_2,Neurologie,48,2025-12-17 16:13:31+00:00
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,100,1.0,niveau_1,Traumatologie,38,2025-12-17 16:13:31+00:00
202,Hôpital Militaire,Rabat,33.99,-6.84,85,85,1.0,niveau_2,Cardiologie,39,2025-12-17 16:13:31+00:00
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,68,0.9067,niveau_1,Traumatologie,37,2025-12-17 16:13:31+00:00
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,96,0.96,niveau_2,Cardiologie,34,2025-12-17 16:13:31+00:00
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_2,Neurologie,45,2025-12-17 16:13:31+00:00
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,89,0.9889,niveau_3,Traumatologie,24,2025-12-17 16:13:31+00:00
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_2,Pédiatrie,24,2025-12-17 16:13:31+00:00
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_3,Cardiologie,28,2025-12-17 16:13:31+00:00
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,64,0.9846,niveau_2,Traumatologie,55,2025-12-17 16:13:31+00:00
601,CHU Agadir,Agadir,30.42,-9.6,90,88,0.9778,niveau_1,Traumatologie,54,2025-12-17 16:13:31+00:00
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,67,0.9571,niveau_1,Urgences,20,2025-12-17 16:13:31+00:00
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,83,0.9765,niveau_2,Traumatologie,42,2025-12-17 16:13:31+00:00
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,60,1.0,niveau_2,Pédiatrie,27,2025-12-17 16:13:31+00:00
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Urgences,23,2025-12-17 16:13:31+00:00
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,56,0.9333,niveau_3,Neurologie,50,2025-12-17 16:13:31+00:00
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,120,1.0,niveau_1,Neurologie,60,2025-12-17 16:13:36+00:00
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,90,1.0,niveau_1,Neurologie,27,2025-12-17 16:13:36+00:00
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,70,1.0,niveau_2,Neurologie,48,2025-12-17 16:13:36+00:00
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,99,0.99,niveau_1,Traumatologie,38,2025-12-17 16:13:36+00:00
202,Hôpital Militaire,Rabat,33.99,-6.84,85,83,0.9765,niveau_2,Cardiologie,39,2025-12-17 16:13:36+00:00
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,66,0.88,niveau_1,Traumatologie,37,2025-12-17 16:13:36+00:00
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,98,0.98,niveau_2,Cardiologie,34,2025-12-17 16:13:36+00:00
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_2,Neurologie,45,2025-12-17 16:13:36+00:00
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,89,0.9889,niveau_3,Traumatologie,24,2025-12-17 16:13:36+00:00
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_2,Pédiatrie,24,2025-12-17 16:13:36+00:00
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_3,Cardiologie,28,2025-12-17 16:13:36+00:00
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,65,1.0,niveau_2,Traumatologie,55,2025-12-17 16:13:36+00:00
601,CHU Agadir,Agadir,30.42,-9.6,90,87,0.9667,niveau_1,Traumatologie,54,2025-12-17 16:13:36+00:00
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,69,0.9857,niveau_1,Urgences,20,2025-12-17 16:13:36+00:00
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,83,0.9765,niveau_2,Traumatologie,42,2025-12-17 16:13:36+00:00
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,59,0.9833,niveau_2,Pédiatrie,27,2025-12-17 16:13:36+00:00
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,69,0.9857,niveau_3,Urgences,23,2025-12-17 16:13:36+00:00
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,54,0.9,niveau_3,Neurologie,50,2025-12-17 16:13:36+00:00
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,120,1.0,niveau_1,Neurologie,60,2025-12-17 16:13:41+00:00
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,90,1.0,niveau_1,Neurologie,27,2025-12-17 16:13:41+00:00
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,70,1.0,niveau_2,Neurologie,48,2025-12-17 16:13:41+00:00
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,99,0.99,niveau_1,Traumatologie,38,2025-12-17 16:13:41+00:00
202,Hôpital Militaire,Rabat,33.99,-6.84,85,85,1.0,niveau_2,Cardiologie,39,2025-12-17 16:13:41+00:00
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,68,0.9067,niveau_1,Traumatologie,37,2025-12-17 16:13:41+00:00
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,97,0.97,niveau_2,Cardiologie,34,2025-12-17 16:13:41+00:00
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_2,Neurologie,45,2025-12-17 16:13:41+00:00
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,87,0.9667,niveau_3,Traumatologie,24,2025-12-17 16:13:41+00:00
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_2,Pédiatrie,24,2025-12-17 16:13:41+00:00
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_3,Cardiologie,28,2025-12-17 16:13:41+00:00
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,65,1.0,niveau_2,Traumatologie,55,2025-12-17 16:13:41+00:00
601,CHU Agadir,Agadir,30.42,-9.6,90,86,0.9556,niveau_1,Traumatologie,54,2025-12-17 16:13:41+00:00
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,67,0.9571,niveau_1,Urgences,20,2025-12-17 16:13:41+00:00
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,85,1.0,niveau_2,Traumatologie,42,2025-12-17 16:13:41+00:00
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,58,0.9667,niveau_2,Pédiatrie,27,2025-12-17 16:13:41+00:00
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,68,0.9714,niveau_3,Urgences,23,2025-12-17 16:13:41+00:00
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,52,0.8667,niveau_3,Neurologie,50,2025-12-17 16:13:41+00:00
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,118,0.9833,niveau_1,Neurologie,60,2025-12-17 16:13:46+00:00
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,89,0.9889,niveau_1,Neurologie,27,2025-12-17 16:13:46+00:00
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,68,0.9714,niveau_2,Neurologie,48,2025-12-17 16:13:46+00:00
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,99,0.99,niveau_1,Traumatologie,38,2025-12-17 16:13:46+00:00
202,Hôpital Militaire,Rabat,33.99,-6.84,85,85,1.0,niveau_2,Cardiologie,39,2025-12-17 16:13:46+00:00
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,68,0.9067,niveau_1,Traumatologie,37,2025-12-17 16:13:46+00:00
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,99,0.99,niveau_2,Cardiologie,34,2025-12-17 16:13:46+00:00
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_2,Neurologie,45,2025-12-17 16:13:46+00:00
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,87,0.9667,niveau_3,Traumatologie,24,2025-12-17 16:13:46+00:00
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_2,Pédiatrie,24,2025-12-17 16:13:46+00:00
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_3,Cardiologie,28,2025-12-17 16:13:46+00:00
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,65,1.0,niveau_2,Traumatologie,55,2025-12-17 16:13:46+00:00
601,CHU Agadir,Agadir,30.42,-9.6,90,89,0.9889,niveau_1,Traumatologie,54,2025-12-17 16:13:46+00:00
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,69,0.9857,niveau_1,Urgences,20,2025-12-17 16:13:46+00:00
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,85,1.0,niveau_2,Traumatologie,42,2025-12-17 16:13:46+00:00
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,57,0.95,niveau_2,Pédiatrie,27,2025-12-17 16:13:46+00:00
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Urgences,23,2025-12-17 16:13:46+00:00
